时间,方向,OpId,命令,长度,摘要,Hex
2026-03-01 03:48:06.256,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:06.557,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:06.559,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:06.561,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:06.862,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:06.863,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:06.865,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:07.165,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:07.167,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:07.169,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:07.470,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:07.472,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:07.474,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:07.774,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:07.776,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:07.778,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:08.079,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:08.081,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:08.083,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:08.876,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:08.878,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:08.880,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:09.198,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:09.200,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:09.202,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:09.502,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:09.504,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:09.506,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:09.807,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:09.809,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:09.811,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:10.111,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:10.113,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:10.115,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:10.415,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:10.417,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:10.419,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:10.738,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:10.740,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:10.742,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:11.070,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:11.072,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:11.074,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:11.375,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:11.377,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:11.379,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:11.697,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:11.699,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:11.700,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:12.019,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:12.022,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:12.024,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:12.325,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:12.327,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:12.329,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:12.629,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:12.631,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:12.633,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:12.933,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:12.935,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:12.937,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:13.238,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:13.240,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:13.242,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:13.542,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:13.545,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:13.546,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:13.847,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:13.849,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:13.851,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:14.151,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:14.153,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:14.155,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:14.456,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:14.458,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:14.460,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:14.783,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:14.785,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:14.787,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:15.105,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:15.107,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:15.109,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:15.409,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:15.411,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:15.413,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:15.714,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:15.716,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:15.718,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:16.018,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:16.021,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:16.023,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:16.322,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:16.324,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:16.326,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:16.627,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:16.629,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:16.631,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:16.932,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:16.934,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:16.936,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:17.236,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:17.238,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:17.240,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:17.541,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:17.544,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:17.546,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:17.846,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:17.848,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:17.850,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:18.151,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:18.153,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:18.155,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:18.455,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:18.457,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:18.459,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:18.760,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:18.762,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:18.764,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:19.064,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:19.066,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:19.068,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:19.368,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:19.370,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:19.372,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:19.673,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:19.675,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:19.677,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:19.978,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:19.980,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:19.982,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:20.282,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:20.284,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:20.286,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:20.587,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:20.589,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:20.591,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:20.891,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:20.893,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:20.895,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:21.196,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:21.198,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:21.200,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:21.500,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:21.502,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:21.504,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:21.827,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:21.829,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:21.831,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:22.132,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:22.134,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:22.136,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:22.437,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:22.439,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:22.440,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:22.740,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:22.742,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:22.744,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:23.068,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:23.070,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:23.071,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:23.372,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:23.374,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:23.376,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:23.677,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:23.679,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:23.681,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:23.981,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:23.984,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:23.986,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:24.285,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:24.288,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:24.289,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:24.590,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:24.592,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:24.594,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:24.894,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:24.896,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:24.898,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:25.198,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:25.200,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:25.202,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:25.503,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:25.505,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:25.507,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:25.808,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:25.810,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:25.812,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:26.112,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:26.114,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:26.116,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:26.437,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:26.439,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:26.441,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:26.741,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:26.743,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:26.745,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:27.064,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:27.067,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:27.069,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:27.368,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:27.370,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:27.372,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:27.672,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:27.674,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:27.676,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:27.976,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:27.978,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:27.980,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:28.301,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:28.303,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:28.305,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
2026-03-01 03:48:28.605,ERR!,-1,NAK,0,"SerialError(1): 系统找不到指定的文件。","--"
2026-03-01 03:48:28.607,WARN!,-1,NAK,0,"串口硬错误，尝试重连同一端口 COM10","--"
2026-03-01 03:48:28.609,ERR!,-1,NAK,0,"无法打开 COM10: 系统找不到指定的文件。","--"
